asin,count,star
B008MYQN34,5,4.8
B008MZKF9G,5,4.2
B008N4GPEK,7,4.428571428571429
B008N5UZT0,24,4.875
B008N5V0IK,6,4.5
B008N6CNKI,5,3.6
B008N6UUZ8,13,3.8461538461538463
B008N6YJKA,7,4.285714285714286
B008N6ZIM8,18,4.777777777777778
B008N6ZIMI,18,4.277777777777778
B008N810IM,8,4.875
B008N810J6,8,4.75
B008N813RA,14,4.071428571428571
B008N92U8A,8,4.125
B008NA860A,6,4.5
B008NB3H4E,7,4.571428571428571
B008NBSBHW,5,4.4
B008NBYO14,11,4.363636363636363
B008NC7A4G,5,4.6
B008NCATE4,33,4.151515151515151
B008NCYALM,148,3.864864864864865
B008NCZ2X2,19,3.5789473684210527
B008NDKQN2,14,4
B008NF34JS,12,4.416666666666667
B008NF8YFW,19,4.526315789473684
B008NKRGF6,19,4.631578947368421
B008NKRGH4,6,4.833333333333333
B008NLSLIG,5,4.2
B008NN4LJ2,5,4.2
B008NNRR3O,11,3.4545454545454546
B008NNSBSO,7,4.285714285714286
B008NP52Z2,7,4.714285714285714
B008NQ57CE,6,2.8333333333333335
B008NQ5MHO,5,4.2
B008NQ5X5K,5,3.8
B008NQNHL2,11,4.2727272727272725
B008NQNM4O,14,4.071428571428571
B008NQNV7C,21,4.571428571428571
B008NQO5IG,10,4
B008NQO8U6,6,3.5
B008NR97TC,14,3.857142857142857
B008NR9A44,22,4.545454545454546
B008NR9B6G,11,4
B008NR9GBG,10,3.6
B008NR9IIC,11,3.727272727272727
B008NR9P76,8,4.125
B008NR9RMO,10,4.5
B008NR9UC6,17,4.176470588235294
B008NR9WOC,10,3.2
B008NYDP7A,5,4.6
B008NYGKF4,7,4.142857142857143
B008NYKGAE,5,4.4
B008NZTX2U,6,3.8333333333333335
B008O0T9Y6,5,5
B008O0VQ06,7,3.7142857142857144
B008O2UYTI,5,4.2
B008O2YOBC,5,5
B008O4L8LE,5,5
B008O4LBZ2,6,4.666666666666667
B008O4UMJS,12,4.25
B008O6HRDK,6,3.6666666666666665
B008O7SN64,20,4.65
B008O7UPKG,13,4.461538461538462
B008O9DXPS,14,4.5
B008O9E0KU,15,4.533333333333333
B008O9FJQO,71,4.661971830985915
B008OC18JS,5,4.8
B008OC69K6,7,4.428571428571429
B008OC6AGY,10,4.3
B008OC6L7C,5,4.6
B008OCBOCY,7,4.571428571428571
B008OG7GFY,19,4.052631578947368
B008OGEW2Y,9,4.666666666666667
B008OHPOF2,7,4
B008OHVVJK,6,3.8333333333333335
B008OJXHVS,5,4.6
B008OK4BBC,8,4.5
B008OK5ALW,5,4.2
B008OL9102,6,4.666666666666667
B008OL9F30,8,4.875
B008OMJDDG,5,3.6
B008OMV0OQ,35,4.628571428571429
B008OOJD7U,6,4.166666666666667
B008OOKCWA,25,4.36
B008OOMB0Q,31,4.548387096774194
B008OOVG8O,5,4.4
B008OPBKL6,9,4.555555555555555
B008OPLP6Q,5,5
B008OPTQOE,7,4.857142857142857
B008OQSYM8,24,3.9166666666666665
B008OQTR24,15,4.2
B008OQUN0E,41,4.365853658536586
B008OQV632,7,3
B008OR2RBQ,11,4.818181818181818
B008ORC4VE,16,4.0625
B008ORDHRO,14,4.285714285714286
B008OUGGGA,9,4.888888888888889
B008OVL8X0,9,3.888888888888889
B008OWAUHE,5,4.6
B008OWD9HC,8,4
B008OWD9JK,5,4.4
B008OXIUKM,10,4.7
B008OXJ6YG,5,4.6
B008OXL32O,5,4
B008OXVWB6,6,5
B008OY314G,14,4.285714285714286
B008OY60M6,14,4
B008OY78ZO,9,4.444444444444445
B008OZ2GR8,5,4.4
B008P00T62,5,4.6
B008P0M6CC,8,4.5
B008P136O8,5,4.8
B008P45W1A,9,4.666666666666667
B008P4ZH10,22,3.5454545454545454
B008P503EA,12,3.5
B008P54BP2,10,3.6
B008P5NWWU,6,3.3333333333333335
B008P6CGPI,11,4.454545454545454
B008P7L92S,51,3.784313725490196
B008P7LYVE,16,4.625
B008P7UNNO,5,4.8
B008P7XF34,13,3.4615384615384617
B008P7ZA5K,10,2.9
B008P8KB9E,7,4
B008P8MVJC,15,4.666666666666667
B008P8N2UO,7,4
B008PBB05K,6,4
B008PBQF1E,5,4.4
B008PBQF82,5,5
B008PBQHYO,8,4.75
B008PD2WAA,5,4.6
B008PDBVP2,6,3.8333333333333335
B008PDBVZM,6,4.833333333333333
B008PDFZSQ,7,4.714285714285714
B008PDYXCA,6,4.833333333333333
B008PE1PZM,5,3.8
B008PEHNEO,12,4
B008PEKTFE,12,3.75
B008PFBTFC,10,4.3
B008PGKVJQ,17,4.411764705882353
B008PJ3DOI,5,4.6
B008PMEROK,8,3.875
B008PMJ04M,6,3.8333333333333335
B008PN6EPO,21,4.571428571428571
B008PN7SKE,5,3.6
B008PNH42Q,6,3.8333333333333335
B008POAUA8,8,4.125
B008POAUF8,18,4.333333333333333
B008POTTNM,7,4
B008PPP7LO,44,4.2727272727272725
B008PSMOJO,7,3.857142857142857
B008PSVTY0,6,4.666666666666667
B008PSWU8E,5,4.6
B008PSWW8C,10,4.9
B008PTMMHM,6,4.166666666666667
B008PUIBN0,7,4.428571428571429
B008PV9KHU,6,4.166666666666667
B008PVUOP2,7,3.4285714285714284
B008PZM7LW,8,4.625
B008Q072IE,6,4.166666666666667
B008Q0E5GG,50,4.16
B008Q0E61U,61,4.459016393442623
B008Q0YZK2,6,4
B008Q1LMRA,8,4.875
B008Q1M3VE,14,4.571428571428571
B008Q6GSOM,5,2.8
B008QAZ9K2,8,4.25
B008QBK6PE,5,4
B008QCU8RO,9,4.333333333333333
B008QM72GE,6,4.5
B008QPA95C,9,4.333333333333333
B008QT98PA,5,4
B008QWKZ0E,5,4.6
B008QXI5PK,5,3.8
B008QYZNIQ,19,4.421052631578948
B008QYZPSY,10,3.9
B008QZ00B0,6,3.6666666666666665
B008QZ063W,6,4.333333333333333
B008QZ0GF0,5,4.2
B008QZ0QFA,5,4.8
B008QZ0W72,23,4.391304347826087
B008QZG6MM,5,4.8
B008R33TF0,11,4.636363636363637
B008R48NNM,5,4
B008R50SZM,30,4.6
B008R5XUNO,5,3.8
B008R6LKRQ,14,4
B008R6M7QY,16,4.625
B008R6ME44,9,4.444444444444445
B008R6T6E0,12,4.5
B008R6T6EU,14,4.5
B008R6T6G8,5,5
B008R6T7IA,7,4.571428571428571
B008R6TIFW,9,4.555555555555555
B008R6TP5U,8,4.125
B008R6TSAM,8,4.625
B008R6TSZC,13,4.769230769230769
B008R6U1Y4,10,4.7
B008R6Z66C,5,4.4
B008R6Z694,15,4.266666666666667
B008R6Z7KC,15,4.4
B008R72M86,5,4.8
B008R8KPVG,10,4.4
B008R8ZPMU,10,4.5
B008R96I5C,23,3.9130434782608696
B008R99IOU,8,4.125
B008R9OQEM,5,3.8
B008RA75LC,8,4.125
B008RBP4X2,9,3.5555555555555554
B008RBU6SU,8,4.25
B008RCA9WM,6,4.333333333333333
B008RDKVD8,6,4.166666666666667
B008REU16E,9,4.444444444444445
B008REY7B4,8,3.125
B008RI11I2,9,4
B008RIXQTE,8,3.875
B008RKEDWQ,5,4.6
B008RKEHDG,7,4.285714285714286
B008RKYS44,80,4.35
B008RL114I,41,4.560975609756097
B008RL1RQU,25,4.56
B008RL29EY,15,4.4
B008RL2X8Q,10,4.4
B008RLOLEA,5,3.4
B008RLT3PM,17,2.4705882352941178
B008RMEWT8,10,4
B008RMLUUM,6,4.166666666666667
B008RMYIVK,6,3.8333333333333335
B008RN29A6,22,4.545454545454546
B008RNF9QC,13,4.384615384615385
B008RNLLYQ,14,4.428571428571429
B008RPIL92,7,4.285714285714286
B008RPIUO8,20,4.55
B008RRLAUM,15,4.533333333333333
B008RRZD4Q,5,4.8
B008RTSNX2,6,4.666666666666667
B008RUOCJU,114,3.973684210526316
B008RURKW6,9,4
B008RVOV54,7,3.2857142857142856
B008RWWKG0,6,4
B008RWWL8W,10,4.1
B008RXC6N6,15,3.6
B008RYKS26,5,4.2
B008RYMYFA,10,3.4
B008RYRRPW,6,5
B008RYY9PS,30,3.7666666666666666
B008RZI8YK,8,4.75
B008RZN6QA,14,3.4285714285714284
B008RZRBJS,14,4.5
B008S012JW,38,4.578947368421052
B008S0QFBC,13,3.1538461538461537
B008S1HIEE,6,4.166666666666667
B008S1HUN8,12,4.333333333333333
B008S1WWSQ,6,4.333333333333333
B008S2QIEY,5,4.8
B008S6XL18,30,4.233333333333333
B008S9O6CS,7,4.142857142857143
B008SAJPXM,26,3.8461538461538463
B008SAPZ68,6,3
B008SB25YM,5,4.8
B008SBFHFQ,7,3
B008SBGKP2,29,4.068965517241379
B008SCGTAC,8,3.875
B008SCHFLE,11,3.909090909090909
B008SCHXGQ,5,3.2
B008SCLAW4,32,3.6875
B008SCLMLS,8,4.625
B008SCLUS8,16,3.8125
B008SCLYF2,6,3.8333333333333335
B008SCM0AU,13,4.153846153846154
B008SCYE3Q,5,4.6
B008SDAUTC,13,3.3846153846153846
B008SDBYVU,8,4
B008SDCOCI,37,4
B008SE2IGE,15,3.933333333333333
B008SHU5WU,5,4.8
B008SHZTOO,13,4.076923076923077
B008SODASO,7,4.714285714285714
B008SOIVM4,8,3.75
B008SOPA8C,12,2.8333333333333335
B008SV95U4,11,4.2727272727272725
B008SW4IRS,10,4.8
B008T9V6T8,9,4.111111111111111
B008TBYHQA,5,4.4
B008TKI8JS,7,4.857142857142857
B008TKI9DS,11,4.7272727272727275
B008TKIA1O,12,4.166666666666667
B008TKICG2,5,4.4
B008TKIT3S,6,4
B008TMB6RC,7,4.857142857142857
B008TMPRG8,10,4.7
B008TN2BS4,9,3.888888888888889
B008TN2C1U,7,3.857142857142857
B008TP4CT8,6,3.6666666666666665
B008TP8MOE,8,4.625
B008TP8ZW8,5,3.8
B008TSQ70M,5,3.6
B008TU1D8Q,8,4.125
B008TU4LMG,8,4.375
B008TUKJA4,5,3.8
B008TUUOSG,14,4.428571428571429
B008TUUVA2,8,4.125
B008TVBM72,8,4.5
B008TVCQCC,12,4.75
B008TYE2PS,15,3.8
B008TZWRBI,21,4.809523809523809
B008U4WRX6,6,4.5
B008U5IMFM,13,4.153846153846154
B008U9U3I2,12,4.666666666666667
B008UC9MGS,9,4.111111111111111
B008UCNHIW,5,4.4
B008UCZYY2,6,3.5
B008UDF7SY,7,4.285714285714286
B008UDGAYY,7,3.142857142857143
B008UDGBWA,5,3.2
B008UDUJSC,28,4.392857142857143
B008UDZN56,10,4.3
B008UENIR0,10,4.7
B008UFLZ06,5,5
B008UHA9WY,5,4.2
B008UIKQMG,22,3.909090909090909
B008UKZ868,85,4.117647058823529
B008UQZ6VY,10,2.8
B008UR05CS,5,4.4
B008UTPY3G,8,3.625
B008UVL55K,11,4
B008UVTNQI,5,3.4
B008UVTRGO,14,3.2857142857142856
B008UYC2W2,7,4.571428571428571
B008UYMQIW,10,4.4
B008V1QHD4,5,4.6
B008V1X5UC,7,4.428571428571429
B008V1XK8O,12,3.3333333333333335
B008V84ZB8,5,4.8
B008V8IACI,9,4.111111111111111
B008V8JHBG,5,4.2
B008V9DJHI,8,4.125
B008VDKEP4,10,4.3
B008VEI5DG,6,2.5
B008VEPDMC,22,4.181818181818182
B008VEV27W,7,4.714285714285714
B008VF682A,5,3.6
B008VGLW4I,10,4.7
B008VGTYAW,6,4.666666666666667
B008VJL33A,5,4.2
B008VKH4YG,5,4.8
B008VO5UCU,5,4
B008VO5XPE,5,3.8
B008VP6E5G,7,4.428571428571429
B008VPQKSC,12,4.583333333333333
B008VPQMNK,7,4.285714285714286
B008VPQNFC,11,3.727272727272727
B008VPQOC4,5,4.4
B008VPQOCE,22,4.2727272727272725
B008VPQOCY,42,4
B008VPQOJM,10,4.4
B008VPU0GK,8,4.25
B008VPXQSE,6,4.5
B008VRO3F2,5,5
B008VS8R1W,10,3.9
B008VSFNF0,5,3.8
B008VT4M6U,5,3.6
B008VT4QBQ,5,4.2
B008VTLQ50,13,4
B008VUYMG4,5,4.8
B008VWIHCW,9,4.666666666666667
B008VWRL4C,17,4.470588235294118
B008VX22W2,6,4.5
B008VXN1E0,5,4.2
B008VYAUHU,9,4.777777777777778
B008W324NI,9,4.666666666666667
B008WADQNS,5,3.4
B008WB249O,9,4.555555555555555
B008WC0VIE,12,4.333333333333333
B008WC9DOM,14,2.857142857142857
B008WCZ4RC,8,4.75
B008WF2O1S,9,3.6666666666666665
B008WQNHS6,5,3.2
B008WTJDG8,7,4.428571428571429
B008WUW634,5,5
B008WV9GZO,6,4.5
B008WV9TLU,9,4.444444444444445
B008WV9WNA,8,4.25
B008WYDI7I,41,4.341463414634147
B008WYDP1C,249,4.257028112449799
B008WYFR0Y,13,3.6153846153846154
B008WYGA6E,8,4.5
B008WZBKIG,7,4.714285714285714
B008WZCE36,73,4.041095890410959
B008WZIQSI,12,4.416666666666667
B008X04NMK,51,3.980392156862745
B008X05Y2I,17,4.705882352941177
B008X061B6,53,4.490566037735849
B008X0DZO2,68,3.9558823529411766
B008X0E9L0,31,4.387096774193548
B008X0EEUQ,7,4.428571428571429
B008X0ETAG,8,4.625
B008X0EW44,143,3.874125874125874
B008X0EWJY,5,3.8
B008X0FCPC,12,4.583333333333333
B008X0U0Y0,5,4.6
B008X1JL4Y,7,3.5714285714285716
B008X25Q38,7,4
B008X2B17S,9,4.555555555555555
B008X3969M,10,4.3
B008X3BBTA,10,4.3
B008X3QJME,7,4.285714285714286
B008X4L2B6,12,3.9166666666666665
B008X4Y96Q,16,3.8125
B008X724HO,7,3.857142857142857
B008X8434U,11,3.8181818181818183
B008X8DF1W,11,4.2727272727272725
B008XA9M3K,5,3.8
B008XAUKRW,5,4.8
B008XAWAB6,6,5
B008XAXMYU,8,4.5
B008XBY9IM,39,4.153846153846154
B008XDC1NU,5,4.2
B008XG3APA,5,4
B008XJLSYC,6,4.666666666666667
B008XJUSRK,5,3.6
B008XMI6AS,9,4.444444444444445
B008XMKZQG,5,4.4
B008XOCLWU,9,3.888888888888889
B008XTX67Y,6,3.5
B008XWYJM2,14,4.642857142857143
B008XX0NLW,21,4
B008XX2MSY,14,4.5
B008XX6IZC,10,4
B008XZFU90,6,4
B008XZFWZC,5,4.6
B008Y0IB5O,6,4.333333333333333
B008Y0J28E,26,4.769230769230769
B008Y1DVGW,6,4.833333333333333
B008Y20YZW,7,3.857142857142857
B008Y22EFK,11,4
B008Y2MQPI,6,4.166666666666667
B008Y31YLO,5,4.8
B008Y356TU,5,4.6
B008Y41N0A,5,4.2
B008Y5MJU2,8,3.875
B008Y8TATC,5,4.4
B008Y8VSXS,21,4.523809523809524
B008Y952I4,11,4.2727272727272725
B008YA0ZO4,7,5
B008YAMP1A,7,4.142857142857143
B008YARCHC,5,4
B008YB8DEW,5,4
B008YCR16C,21,4.523809523809524
B008YCR4IM,7,4.857142857142857
B008YE81XW,10,4.3
B008YE84DE,8,4.625
B008YEZGZI,8,4.25
B008YF7DHG,5,3.8
B008YFKZ7Q,5,3.4
B008YGFQGA,27,4.851851851851852
B008YJ0AY0,8,4.125
B008YJR430,15,4.266666666666667
B008YOLRDS,7,4.142857142857143
B008YOQ742,11,4.454545454545454
B008YQMLLS,25,4.64
B008YRUIXA,7,3.5714285714285716
B008YST31C,12,4.666666666666667
B008YU8VHC,53,3.830188679245283
B008YV5Z6G,17,3.235294117647059
B008YWF7MM,14,4.642857142857143
B008YWF7MW,7,4.571428571428571
B008YWF7Q8,6,4.666666666666667
B008YWF9PC,5,4.8
B008YWF9QG,6,4.833333333333333
B008YWF9QQ,7,4.285714285714286
B008YWFATM,7,4.428571428571429
B008YWHD56,15,4.266666666666667
B008YX7RYC,5,4.4
B008Z1DQB6,9,4.222222222222222
B008Z4EL2G,5,3.2
B008Z6BYNS,7,4.857142857142857
B008Z72JK4,14,4.5
B008Z844II,9,4.333333333333333
B008Z87A8E,6,3.8333333333333335
B008Z8JA0U,5,5
B008Z980IM,5,4
B008Z9E1MQ,5,5
B008ZBKYWU,6,4.666666666666667
B008ZBPQIW,7,3
B008ZBPQJ6,9,3.888888888888889
B008ZE7VMS,10,4
B008ZGEWL4,19,3.526315789473684
B008ZITZEG,25,4
B008ZIUGBM,7,4.428571428571429
B008ZLNA44,24,4.541666666666667
B008ZSMSQS,9,3.888888888888889
B008ZSN5Q0,8,4.5
B008ZSNJJI,8,3.5
B008ZYCSTE,22,4.090909090909091
B008ZYCXIA,18,3.3333333333333335
B008ZYD1WC,5,3.6
B008ZZ0JB2,6,4
B008ZZSSYM,10,4.4
B009013LTC,9,3.4444444444444446
B00901G9UA,11,3.8181818181818183
B00901JWMW,13,3.230769230769231
B00901MLNO,17,3.9411764705882355
B00901YIJE,17,4.176470588235294
B00902G8RS,36,3.5
B00902GVD4,10,3.8
B0090472MG,9,4.666666666666667
B009066JT6,5,3
B0090A2N5G,6,4.166666666666667
B0090A3GSO,8,4.375
B0090CKH6Q,47,3.978723404255319
B0090FR87Y,7,4.428571428571429
B0090HGBU2,5,3.8
B0090IO4TQ,8,4.25
B0090M3O7U,8,3.625
B0090NKK2Q,6,4.166666666666667
B0090NRGQO,5,3.2
B0090O10YC,9,4.555555555555555
B0090O12NQ,5,4
B0090OM1F4,21,4.190476190476191
B0090ONPOA,37,3.810810810810811
B0090OQDLC,7,4
B0090PLSAC,13,4.153846153846154
B0090QZJVU,5,4
B0090S9GOY,12,4.583333333333333
B0090S9P6I,7,4.142857142857143
B0090UGFD2,78,3.9358974358974357
B0090UGFIW,13,4.3076923076923075
B0090UGI5M,11,4.2727272727272725
B0090UGKJQ,9,4.222222222222222
B0090WP8YW,8,4.5
B0090WWU9I,6,4
B0090YBAWE,8,4.25
B00912IMWQ,8,4.375
B00912JTHI,5,3.6
B00912JUUE,6,4
B00913KU98,5,4.8
B00915QDEC,7,4.714285714285714
B00915RS4Q,5,4
B00916KHOS,6,4.833333333333333
B00916Q9D6,12,4.25
B00917OUJK,5,4
B00917OV2G,8,4
B00918PR9Q,5,4.6
B00919C9DW,5,4.2
B00919FZWY,35,4.4
B00919G258,14,3.4285714285714284
B00919G9YW,6,4.166666666666667
B00919GY7E,22,3.590909090909091
B00919IEIQ,6,4.5
B0091BALYY,5,4.4
B0091CK1WK,9,3.4444444444444446
B0091CKRDS,11,4.2727272727272725
B0091CMZJC,7,4.857142857142857
B0091CZ99U,13,4.615384615384615
B0091DLGD2,6,3.8333333333333335
B0091DXBG2,9,4.333333333333333
B0091E72DE,8,4.625
B0091EFVY6,6,4.166666666666667
B0091EIZKS,5,3.6
B0091EZMWC,5,4.8
B0091GWH8M,7,4.714285714285714
B0091H0J2M,5,4.6
B0091HJ5Z4,5,4.4
B0091I4S6E,5,4.4
B0091IA6H4,5,4.6
B0091J3MII,12,4.416666666666667
B0091JE7Q4,11,4.090909090909091
B0091K5B0Y,5,3.6
B0091KWYHC,23,3.869565217391304
B0091KXI3Q,18,4
B0091KYB2I,71,3.971830985915493
B0091MRGGY,5,3.4
B0091OKWV8,6,4.833333333333333
B0091SL1QE,6,4
B0091U7BCA,6,4.5
B0091V3S26,7,4.571428571428571
B0091VBDH8,11,4.181818181818182
B0091VKD10,5,5
B0091VMNL8,7,4.857142857142857
B0091WKL3O,5,3.4
B0091XSG76,20,4.45
B0092625ZQ,6,3.8333333333333335
B009286OD8,16,4.5625
B0092FVMSS,7,3.5714285714285716
B0092G0C7E,6,4.5
B0092GROF2,7,4.714285714285714
B0092JUGYA,5,4
B0092K3T0M,7,4.714285714285714
B0092KLMRE,9,3.7777777777777777
B0092KLN3C,14,2.0714285714285716
B0092KLN9Q,6,3.8333333333333335
B0092KLNQE,7,3.7142857142857144
B0092M45LC,10,4.8
B0092ONSRC,5,3.6
B0092OQHPM,5,4.4
B0092OQIJC,6,4.166666666666667
B0092OQOS2,13,4.6923076923076925
B0092OQQ5I,5,4.2
B0092QTBN0,6,2.8333333333333335
B0092REVI4,6,4.666666666666667
B0092SOWIM,5,4
B0092SVT6U,10,4.6
B0092SX45Y,6,4.666666666666667
B0092SXJU4,5,4.4
B0092TU0JG,9,4.777777777777778
B0092TV67G,9,3.888888888888889
B0092VEZYK,6,4.333333333333333
B0092XN2MO,6,4
B0092XT8QI,12,4.583333333333333
B009313J7S,5,4
B00931VPYM,6,5
B009325DWG,48,4.375
B009328PQ2,24,4.5
B00932S2C4,5,4.6
B00936AC6Y,61,3.8688524590163933
B00936TGPW,22,4.181818181818182
B00936TUNU,7,4.714285714285714
B00936U552,11,4.363636363636363
B00936UEEO,8,4.125
B00936USZY,5,4.2
B00936YYP4,5,4.8
B00939TYAG,6,4.333333333333333
B00939U3RY,8,4.75
B00939U4N2,7,4.714285714285714
B00939U4O6,6,4.833333333333333
B00939UAIQ,9,4.888888888888889
B0093DPE9C,9,4.777777777777778
B0093FIBEA,8,4.875
B0093FLKPM,6,4.5
B0093IVJG4,16,3.4375
B0093KJ14E,20,4.5
B0093KTCT8,12,2.8333333333333335
B0093KTMFW,13,3.5384615384615383
B0093KTY64,9,2.4444444444444446
B0093KU36Y,9,4.333333333333333
B0093KUMP6,9,4.666666666666667
B0093KUZLW,13,4.076923076923077
B0093KV28W,5,4
B0093KV9LM,65,3.830769230769231
B0093LLPVA,11,4.7272727272727275
B0093N0870,5,4
B0093OGSLO,9,2.5555555555555554
B0093OTLYK,6,3.8333333333333335
B0093OTMZ8,8,4.125
B0093OU6J4,7,4.142857142857143
B0093OU6YY,5,4.2
B0093OU9MI,5,4.2
B0093OUA2W,6,4
B0093P5HMY,5,3.2
B0093SI1X8,6,4.666666666666667
B0093STGGO,17,4.588235294117647
B0093UGKZ2,6,4.333333333333333
B0093XT2I6,6,4
B0093ZZVX4,12,3.9166666666666665
B009416GUE,5,4.6
B009419PDO,7,4.285714285714286
B00943C64C,6,4.5
B00943SSX0,8,4.25
B00943ZFL8,14,4.5
B00944C95M,6,4
B00944CXEY,7,5
B00944T13U,7,4.285714285714286
B00945JFQM,6,4.666666666666667
B00946GJUG,6,4.666666666666667
B00946GKPU,26,4.423076923076923
B0094B79PA,5,4.6
B0094BKASS,7,5
B0094BKAWO,5,4.8
B0094EIFO6,9,3.111111111111111
B0094FRXEI,6,4.666666666666667
B0094FYRM4,16,4.0625
B0094FYTA4,19,4.631578947368421
B0094FZTCQ,12,4.333333333333333
B0094G01SW,5,3.6
B0094G7EHI,5,3.6
B0094GBGAE,5,2.6
B0094GO6HO,34,4.588235294117647
B0094GUYRK,32,4
B0094IZ7Z2,6,4
B0094JCYQQ,5,4
B0094K5EBC,9,5
B0094NCZL6,5,5
B0094Q6OME,5,4.2
B0094QTKN4,5,4.8
B0094RGBAS,9,4.111111111111111
B0094V73QU,49,3.8979591836734695
B0094WG004,9,4.777777777777778
B00957XX1M,5,4
B00957Y18Q,6,4.5
B0095CXGDM,7,4.285714285714286
B0095CXPEC,6,4.5
B0095D8DHA,7,4.142857142857143
B0095ENGQM,5,4
B0095FP1X2,5,4.4
B0095FP84Y,6,4.166666666666667
B0095JQS2Q,11,4.2727272727272725
B0095K6154,9,4.888888888888889
B0095K7ABS,6,4.5
B0095LJRDQ,34,4.470588235294118
B0095PD9L8,29,4.448275862068965
B0095QF1N6,10,3.9
B0095R40OQ,5,3.2
B0095R40RI,6,4
B00960Q95A,7,4.428571428571429
B00960QWZC,6,4.666666666666667
B00960SWZU,7,4.714285714285714
B00960UWQM,5,5
B00960XSE0,5,4.8
B00962GUDE,9,4.777777777777778
B00962GUEI,9,4.444444444444445
B00962GUF2,11,4
B00962GUH0,6,3.5
B00962GV2E,9,4.444444444444445
B00962GV3S,6,4.5
B00962GV4C,11,3.727272727272727
B00962GV4M,6,4.666666666666667
B00962GYOY,6,4.833333333333333
B00962H1EQ,8,4.5
B00962H3DU,5,5
B009653L92,25,4.76
B00966CJOE,5,4.6
B00966U12G,5,4
B00967G890,11,4
B00967HXGM,7,3.857142857142857
B00968D8ZG,37,3.891891891891892
B0096A1ML6,11,4
B0096DK1J2,8,4.625
B0096DK1N8,6,4.166666666666667
B0096EDPBM,6,5
B0096EEMTG,7,4.142857142857143
B0096EEU0M,5,4.8
B0096G85HE,17,4.0588235294117645
B0096GO280,5,4.6
B0096IPX0E,17,3
B0096IQZ8S,28,4.464285714285714
B0096IXDN8,6,3.5
B0096LOZUK,10,4.2
B0096MQ0ES,8,4
B0096NBXNK,7,4.714285714285714
B0096NCIP2,5,4.6
B0096OC1GW,8,3.75
B0096PBWES,11,3.5454545454545454
B0096Q99OW,5,5
B0096QJN7A,8,3.625
B0096QKELY,5,4.4
B0096S1592,9,3
B0096SL1D2,6,4.833333333333333
B0096TNDM8,8,4.125
B0096WYFEA,9,3.3333333333333335
B00971NLBS,8,4.25
B00971UQES,5,2.6
B00971VXO0,9,2.888888888888889
B00972LOUM,5,4.8
B00974AEWO,11,4.2727272727272725
B00974TDN0,7,4.714285714285714
B009753F0Q,5,4
B00975PL9Y,73,3.863013698630137
B00977M7N0,9,3.7777777777777777
B00979WDW8,5,3.8
B0097AEGBI,9,3.7777777777777777
B0097AVBJI,7,4.142857142857143
B0097B0KBM,49,4.26530612244898
B0097B5XV4,27,3.888888888888889
B0097B8J7O,20,4.1
B0097CMTT2,10,4.8
B0097DF7TA,9,4.888888888888889
B0097DQ0RS,6,4.833333333333333
B0097EBW7K,10,4.2
B0097ECII2,5,3.8
B0097K1AGW,9,4.222222222222222
B0097KN04W,7,4
B0097NDFWQ,12,4
B0097NZJI4,6,4.333333333333333
B0097NZTDE,5,5
B0097O08FM,25,4.28
B0097O0LX6,10,4.6
B0097O0MBM,5,3.8
B0097RGOWU,12,4.833333333333333
B0097RML4U,9,4.444444444444445
B0097XAJCU,5,3.4
B0097XAVCS,7,4.714285714285714
B00984FP18,5,3.8
B00988RWLU,5,4.6
B0098FJLZ8,6,4.166666666666667
B0098FOFE0,7,4.285714285714286
B0098FOGV2,14,4
B0098FRXOO,9,4
B0098G0JBC,8,4.25
B0098G1Y5C,6,4.5
B0098G7Q1S,11,4.454545454545454
B0098HNHLU,5,4
B0098I34O4,6,2.5
B0098IISF4,11,4.454545454545454
B0098IISH2,5,3.8
B0098J3TGQ,5,3
B0098JUF0Y,13,3.769230769230769
B0098JW1FG,7,3.2857142857142856
B0098KY950,5,3.6
B0098LELHK,15,4.933333333333334
B0098LNDK6,9,4.888888888888889
B0098MDI0A,7,3.7142857142857144
B0098MOTAI,7,4.285714285714286
B0098SELI2,22,3.772727272727273
B0098SEPMY,13,4.846153846153846
B0098SEYP2,25,4.44
B0098SFK4Q,6,4.333333333333333
B0098SFLWW,6,3.3333333333333335
B0098SFS4S,8,4.75
B0098SFWK8,15,4.4
B0098SG1SU,10,4.4
B0098SG3EC,5,3.4
B0098SG5EA,12,4.416666666666667
B0098SG8I8,9,4.777777777777778
B0098SGOIC,5,4.8
B0098SGQ12,6,3.8333333333333335
B0098SGVX0,14,4.5
B0098SGXK6,10,4.4
B0098SH7U6,11,3.909090909090909
B0098SW6BG,5,4.8
B0098T4PSW,5,4.4
B0098TIXCG,10,4.8
B0098UESVA,5,3.4
B0098UVTSK,75,4.066666666666666
B0098UY8OW,5,4.4
B0098V1ZQ0,5,4.2
B0098V4260,5,4.6
B0098W81W0,7,4.142857142857143
B0098W81YI,5,4.6
B0098X6H0C,9,4.222222222222222
B0098Z0G7K,14,3.7857142857142856
B0098Z0I4Q,7,3.2857142857142856
B0098Z0OSQ,12,4.166666666666667
B0098Z0ZQW,6,4.833333333333333
B0098Z137W,5,4
B0099143Q8,8,4
B0099690ZM,6,4.166666666666667
B00997L4QE,5,4.2
B00997L5CW,5,3.8
B009983NZI,12,4.75
B009984OBA,5,4.6
B009998FT6,22,4.181818181818182
B0099EWIOO,7,4.142857142857143
B0099EX9Y2,9,4
B0099EXCSA,5,4.4
B0099F0UCU,14,4.642857142857143
